0,100,-100
-71,-68,-63
-68,-68,-75
-68,-68,-65
-72,-71,-78
-69,-71,-73
-77,-75,-65
-67,-69,-64
-75,-69,-65
-71,-72,-75
-76,-69,-65
-75,-69,-77
-75,-70,-77
-67,-76,-65
-72,-76,-77
-72,-76,-74
-72,-70,-65
-74,-77,-77
-72,-71,-77
-75,-72,-65
-71,-70,-77
-67,-70,-76
-67,-72,-76
-77,-77,-77
-67,-77,-77
-71,-78,-72
-77,-72,-77
-75,-71,-65
-67,-72,-72
-67,-72,-65
-76,-77,-65
-75,-77,-65
-67,-71,-72
-67,-72,-73
-71,-71,-65
-67,-71,-72
-67,-78,-76
-75,-72,-65
-67,-78,-65
-71,-78,-65
-72,-72,-66
-76,-78,-65
-71,-72,-78
-68,-80,-66
-68,-73,-72
-75,-72,-71
-71,-72,-78
-77,-79,-78
-67,-79,-69
-67,-85,-78
-68,-72,-68
-68,-72,-68
-78,-85,-76
-68,-83,-76
-68,-71,-69
-68,-71,-76
-77,-74,-76
-77,-71,-66
-69,-73,-66
-79,-80,-69
-69,-73,-69
-69,-80,-69
-68,-72,-74
-79,-80,-66
-69,-72,-69
-69,-72,-66
-79,-73,-74
-68,-72,-74
-68,-76,-66
-68,-72,-66
-70,-72,-74
