0,25,-25
-54,-55,-60
-65,-54,-63
-54,-56,-63
-68,-50,-60
-66,-57,-62
-55,-51,-60
-68,-54,-60
-55,-51,-62
-67,-51,-60
-54,-51,-57
-50,-52,-61
-50,-51,-59
-68,-56,-63
-54,-54,-58
-50,-54,-63
-68,-55,-65
-68,-55,-58
-68,-51,-58
-54,-54,-62
-49,-52,-64
-49,-51,-63
-49,-51,-64
-68,-51,-62
-68,-56,-62
-54,-54,-62
-49,-56,-58
-54,-56,-59
-49,-51,-58
-54,-56,-64
-54,-56,-62
-56,-57,-57
-50,-54,-62
-68,-54,-62
-50,-50,-58
-50,-58,-62
-68,-57,-58
-54,-50,-62
-54,-57,-59
-50,-54,-62
-50,-50,-63
-50,-50,-62
-54,-54,-62
-50,-54,-62
-54,-57,-62
-54,-57,-59
-50,-54,-62
-54,-50,-59
-69,-51,-63
-50,-56,-64
-50,-56,-61
-50,-51,-59
-50,-56,-63
-55,-55,-59
-50,-50,-62
-54,-50,-62
-66,-51,-62
-50,-54,-57
-50,-57,-62
-54,-54,-64
-50,-50,-62
-54,-57,-64
-50,-57,-57
-54,-57,-64
-67,-50,-61
-48,-55,-58
-69,-57,-62
-49,-57,-63
-54,-54,-62
-54,-54,-63
-54,-51,-62
