0,12.5,-12.5
-64,-70,-68
-66,-70,-66
-66,-60,-65
-88,-61,-66
-66,-69,-65
-65,-60,-65
-65,-66,-71
-65,-69,-71
-66,-60,-65
-86,-66,-71
-87,-61,-65
-66,-67,-66
-62,-67,-69
-74,-66,-68
-69,-60,-72
-64,-71,-67
-82,-72,-72
-64,-66,-63
-64,-75,-68
-63,-60,-68
-80,-71,-65
-82,-71,-64
-65,-66,-70
-65,-69,-64
-86,-66,-66
-66,-69,-66
-84,-61,-66
-85,-69,-65
-66,-60,-66
-84,-66,-65
-65,-66,-66
-65,-61,-70
-65,-61,-70
-85,-61,-66
-65,-69,-66
-66,-69,-69
-85,-69,-64
-65,-69,-71
-65,-66,-70
-66,-66,-70
-84,-69,-66
-65,-61,-66
-66,-66,-66
-65,-69,-64
-85,-66,-70
-85,-61,-70
-65,-61,-64
-65,-66,-70
-65,-61,-70
-66,-61,-64
-65,-60,-64
-65,-61,-70
-65,-67,-65
-66,-66,-64
-85,-60,-69
-85,-69,-69
-65,-66,-70
-84,-69,-66
-85,-60,-66
-65,-61,-70
-85,-60,-66
-85,-69,-65
-65,-60,-64
-85,-70,-66
-65,-60,-66
-85,-70,-70
-66,-67,-64
-65,-60,-66
-66,-69,-69
-65,-60,-69
