0,-12.5,12.5
-85,-74,-74
-83,-83,-67
-67,-69,-72
-73,-85,-67
-68,-69,-70
-67,-69,-67
-81,-85,-69
-82,-84,-72
-67,-85,-72
-67,-72,-67
-82,-72,-69
-73,-72,-69
-82,-72,-67
-68,-69,-72
-67,-84,-72
-83,-72,-72
-73,-69,-73
-73,-72,-67
-67,-72,-69
-72,-72,-67
-72,-72,-74
-72,-85,-66
-67,-84,-69
-72,-72,-69
-84,-69,-73
-67,-72,-73
-72,-69,-69
-86,-84,-74
-68,-85,-73
-72,-72,-66
-67,-72,-69
-72,-72,-74
-85,-69,-69
-68,-72,-69
-67,-85,-66
-67,-72,-69
-72,-85,-69
-68,-86,-73
-72,-68,-67
-72,-85,-67
-67,-69,-74
-67,-72,-69
-67,-84,-73
-84,-84,-73
-67,-69,-69
-84,-84,-67
-67,-84,-69
-67,-68,-67
-67,-84,-73
-83,-84,-69
-67,-84,-72
-72,-69,-73
-67,-72,-73
-85,-68,-67
-72,-72,-73
-72,-72,-69
-85,-72,-69
-85,-85,-73
-67,-72,-67
-67,-72,-67
-86,-86,-69
-72,-69,-69
-83,-72,-67
-67,-69,-73
-83,-84,-73
-72,-85,-73
-85,-85,-69
-72,-69,-69
-72,-69,-67
-83,-69,-72
