0,-12.5,12.5
-67,-66,-67
-78,-66,-66
-88,-66,-67
-68,-78,-66
-78,-66,-66
-78,-78,-66
-78,-68,-67
-85,-67,-67
-78,-74,-67
-68,-74,-91
-84,-80,-68
-78,-74,-67
-68,-67,-67
-78,-74,-88
-78,-67,-88
-78,-67,-67
-68,-73,-67
-77,-72,-68
-68,-66,-89
-68,-74,-66
-85,-74,-67
-68,-74,-88
-78,-68,-88
-67,-67,-88
-78,-80,-85
-78,-68,-67
-68,-68,-67
-78,-79,-67
-68,-79,-67
-78,-68,-67
-78,-68,-67
-78,-80,-67
-78,-80,-85
-78,-74,-83
-68,-81,-67
-86,-68,-68
-77,-67,-67
-87,-74,-67
-86,-80,-67
-68,-67,-67
-68,-74,-86
-68,-67,-67
-68,-80,-67
-78,-68,-68
-78,-67,-85
-68,-67,-67
-90,-67,-67
-86,-67,-68
-68,-73,-68
-78,-67,-84
-69,-68,-85
-78,-80,-85
-89,-80,-67
-68,-80,-66
-68,-80,-67
-78,-74,-67
-90,-73,-67
-78,-67,-67
-78,-80,-67
-78,-67,-85
-69,-67,-67
-87,-73,-67
-83,-80,-68
-86,-67,-67
-77,-80,-67
-77,-67,-67
-68,-74,-67
-68,-80,-67
-79,-68,-85
-78,-67,-68
