0,12.5,-12.5
-55,-62,-63
-55,-61,-74
-54,-60,-63
-75,-62,-74
-54,-62,-74
-55,-60,-67
-61,-60,-74
-61,-60,-75
-76,-62,-64
-60,-60,-74
-55,-62,-67
-76,-60,-74
-55,-62,-76
-61,-62,-77
-76,-62,-67
-76,-60,-67
-76,-62,-63
-73,-62,-66
-62,-62,-62
-55,-60,-62
-72,-60,-80
-55,-60,-62
-55,-62,-78
-55,-62,-67
-71,-60,-67
-71,-62,-72
-56,-58,-72
-71,-64,-72
-56,-62,-66
-71,-58,-62
-60,-57,-64
-68,-63,-68
-70,-63,-68
-70,-58,-70
-56,-58,-70
-56,-62,-70
-60,-58,-71
-61,-62,-71
-70,-58,-68
-60,-58,-68
-61,-57,-63
-61,-62,-71
-70,-58,-62
-71,-63,-67
-56,-62,-74
-54,-61,-70
-53,-59,-68
-54,-62,-67
-74,-60,-66
-74,-62,-64
-59,-61,-69
-54,-61,-66
-72,-61,-64
-74,-61,-69
-54,-61,-66
-73,-61,-64
-73,-60,-66
-73,-60,-64
-72,-62,-68
-59,-62,-64
-54,-60,-64
-54,-60,-64
-59,-62,-69
-54,-61,-66
-73,-61,-68
-54,-60,-64
-54,-61,-63
-54,-62,-64
-54,-62,-66
-59,-61,-64
