0,-12.5,12.5
-80,-66,-66
-74,-77,-70
-73,-77,-70
-74,-69,-66
-78,-69,-70
-78,-77,-80
-78,-69,-80
-76,-69,-80
-76,-69,-66
-78,-69,-69
-79,-66,-80
-75,-69,-69
-76,-77,-66
-76,-69,-80
-78,-70,-66
-79,-77,-66
-74,-77,-66
-76,-77,-80
-74,-77,-66
-78,-69,-80
-74,-70,-70
-75,-77,-80
-78,-77,-70
-79,-78,-66
-79,-77,-80
-74,-69,-66
-74,-77,-66
-76,-69,-66
-78,-66,-70
-78,-69,-80
-74,-69,-70
-73,-77,-70
-79,-66,-79
-79,-77,-80
-78,-66,-80
-76,-69,-80
-75,-66,-70
-74,-66,-80
-79,-70,-81
-78,-66,-80
-75,-70,-83
-75,-77,-80
-75,-67,-66
-73,-70,-81
-73,-70,-66
-73,-70,-66
-75,-70,-80
-73,-78,-70
-75,-77,-69
-80,-78,-66
-74,-70,-80
-79,-66,-70
-74,-70,-80
-76,-66,-66
-76,-78,-70
-79,-67,-66
-76,-67,-70
-74,-67,-80
-75,-70,-79
-76,-77,-80
-75,-77,-66
-77,-66,-80
-74,-70,-80
-74,-77,-70
-74,-70,-66
-78,-70,-71
-76,-66,-66
-76,-66,-66
-78,-66,-81
-79,-78,-66
