0,12.5,-12.5
-57,-60,-60
-77,-74,-62
-56,-63,-86
-58,-60,-74
-80,-77,-61
-62,-62,-60
-57,-76,-60
-62,-63,-78
-80,-63,-60
-62,-77,-62
-57,-63,-77
-57,-77,-76
-83,-64,-60
-77,-76,-76
-74,-64,-72
-66,-60,-60
-58,-80,-72
-58,-60,-60
-57,-64,-72
-66,-86,-61
-58,-64,-61
-58,-85,-71
-76,-85,-60
-66,-81,-60
-66,-64,-72
-66,-80,-72
-74,-60,-60
-76,-60,-60
-57,-60,-60
-58,-63,-61
-57,-60,-61
-76,-80,-73
-72,-60,-72
-57,-80,-60
-57,-63,-72
-65,-63,-60
-65,-60,-73
-75,-63,-61
-65,-63,-72
-64,-60,-72
-64,-63,-74
-58,-60,-62
-58,-60,-74
-75,-78,-60
-58,-84,-73
-76,-60,-62
-58,-63,-73
-63,-82,-60
-77,-63,-62
-76,-60,-61
-58,-81,-72
-72,-60,-77
-74,-63,-60
-73,-76,-60
-77,-60,-73
-73,-81,-62
-75,-81,-73
-78,-82,-61
-78,-79,-61
-58,-60,-74
-57,-63,-62
-76,-78,-74
-63,-63,-74
-76,-78,-74
-76,-63,-61
-63,-76,-62
-57,-76,-61
-74,-60,-60
-64,-80,-61
-74,-63,-60
