0,-12.5,12.5
-72,-78,-71
-70,-84,-71
-72,-82,-69
-72,-72,-70
-73,-80,-63
-78,-73,-71
-72,-72,-65
-79,-75,-65
-82,-75,-71
-83,-82,-71
-74,-76,-71
-70,-75,-64
-71,-76,-71
-80,-72,-72
-70,-72,-65
-72,-75,-71
-70,-85,-71
-70,-75,-72
-71,-75,-64
-72,-84,-65
-72,-73,-71
-77,-83,-71
-78,-76,-64
-80,-77,-64
-80,-74,-64
-72,-80,-71
-78,-72,-71
-72,-75,-70
-78,-80,-64
-70,-80,-64
-78,-81,-64
-71,-74,-71
-71,-72,-69
-70,-73,-65
-71,-75,-63
-72,-81,-72
-78,-75,-72
-71,-74,-69
-78,-76,-71
-70,-72,-70
-73,-80,-70
-71,-72,-71
-70,-75,-63
-72,-75,-63
-77,-73,-71
-77,-72,-70
-71,-82,-64
-78,-86,-72
-78,-75,-70
-78,-74,-71
-71,-74,-72
-78,-82,-64
-78,-74,-72
-72,-72,-72
-78,-72,-71
-72,-76,-71
-70,-81,-72
-78,-73,-71
-77,-74,-63
-73,-85,-71
-70,-81,-64
-72,-82,-71
-72,-82,-70
-69,-83,-71
-70,-84,-71
-78,-74,-64
-78,-74,-71
-72,-74,-63
-78,-74,-69
-72,-72,-71
