0,-12.5,12.5
-87,-80,-68
-71,-80,-68
-71,-74,-69
-71,-80,-68
-86,-74,-68
-71,-74,-68
-86,-74,-68
-89,-69,-68
-72,-80,-76
-71,-80,-76
-88,-68,-76
-71,-74,-69
-87,-79,-68
-71,-75,-68
-87,-80,-77
-72,-80,-69
-88,-69,-68
-72,-80,-68
-89,-80,-76
-72,-73,-69
-88,-69,-68
-71,-81,-68
-87,-69,-76
-87,-74,-76
-71,-69,-68
-71,-80,-76
-71,-69,-67
-70,-80,-69
-71,-80,-76
-71,-80,-76
-71,-74,-69
-71,-73,-76
-71,-68,-70
-71,-74,-77
-71,-73,-68
-88,-69,-76
-71,-81,-76
-86,-74,-76
-71,-74,-69
-88,-80,-68
-72,-74,-76
-71,-79,-68
-71,-79,-69
-71,-75,-69
-71,-69,-76
-71,-69,-76
-89,-69,-76
-71,-69,-76
-87,-80,-77
-72,-80,-69
-87,-80,-76
-71,-70,-77
-87,-75,-68
-88,-68,-68
-71,-69,-76
-72,-74,-76
-89,-74,-69
-88,-80,-76
-72,-80,-69
-71,-73,-76
-72,-74,-76
-89,-74,-69
-72,-69,-77
-72,-68,-68
-72,-80,-69
-71,-69,-69
-71,-69,-68
-71,-80,-67
-88,-70,-68
-71,-79,-67
