0,12.5,-12.5
-51,-60,-60
-54,-60,-55
-66,-60,-54
-54,-60,-71
-66,-60,-54
-50,-60,-71
-54,-60,-59
-51,-61,-54
-66,-61,-54
-66,-79,-59
-54,-80,-72
-66,-62,-59
-54,-80,-72
-66,-61,-59
-66,-61,-59
-51,-60,-54
-50,-79,-59
-66,-60,-54
-51,-78,-59
-54,-61,-60
-55,-61,-60
-51,-62,-54
-54,-74,-59
-50,-74,-54
-51,-74,-60
-66,-60,-70
-50,-60,-55
-65,-76,-54
-51,-60,-59
-51,-60,-54
-51,-74,-54
-51,-75,-59
-51,-76,-59
-54,-60,-71
-51,-76,-71
-51,-60,-71
-51,-75,-59
-50,-60,-59
-51,-60,-54
-51,-76,-71
-65,-75,-71
-51,-75,-59
-54,-60,-70
-65,-60,-59
-65,-60,-72
-54,-60,-72
-51,-75,-71
-65,-75,-71
-65,-84,-60
-54,-80,-60
-65,-60,-73
-65,-60,-54
-54,-79,-54
-50,-79,-73
-54,-60,-55
-65,-59,-72
-64,-81,-61
-51,-60,-61
-51,-60,-61
-54,-60,-74
-51,-80,-76
-54,-60,-76
-64,-60,-60
-54,-60,-76
-65,-84,-56
-65,-75,-60
-52,-60,-75
-54,-61,-60
-52,-77,-60
-52,-61,-60
