0,-12.5,12.5
-70,-62,-69
-79,-62,-76
-68,-71,-69
-70,-62,-76
-68,-71,-69
-79,-59,-70
-78,-71,-69
-68,-59,-69
-68,-62,-68
-78,-62,-69
-71,-62,-68
-70,-62,-75
-68,-59,-75
-70,-70,-70
-68,-71,-70
-68,-59,-69
-68,-71,-68
-71,-71,-75
-79,-62,-68
-71,-62,-68
-71,-62,-75
-79,-70,-75
-80,-62,-68
-80,-59,-75
-79,-70,-75
-68,-59,-68
-71,-59,-70
-68,-62,-75
-80,-71,-75
-71,-71,-75
-79,-59,-70
-79,-70,-70
-68,-59,-70
-68,-62,-75
-68,-62,-68
-78,-59,-68
-79,-62,-75
-71,-59,-68
-68,-59,-70
-68,-70,-75
-68,-70,-69
-71,-59,-68
-79,-62,-70
-79,-62,-69
-80,-59,-75
-71,-59,-70
-68,-70,-68
-71,-71,-75
-68,-59,-70
-68,-59,-68
-69,-62,-75
-69,-59,-68
-71,-71,-69
-68,-59,-68
-71,-71,-70
-68,-62,-75
-68,-59,-68
-68,-62,-74
-79,-62,-68
-68,-70,-69
-71,-62,-68
-68,-70,-68
-71,-62,-68
-71,-59,-70
-79,-59,-68
-71,-59,-68
-68,-59,-75
-79,-59,-74
-68,-70,-75
-68,-62,-68
