0,12.5,-12.5
-65,-59,-60
-58,-72,-58
-66,-73,-74
-66,-72,-84
-66,-60,-62
-58,-59,-60
-66,-60,-62
-58,-59,-62
-66,-60,-62
-58,-60,-82
-58,-60,-60
-58,-72,-62
-58,-60,-81
-66,-60,-62
-58,-60,-82
-66,-72,-81
-66,-72,-60
-66,-60,-60
-66,-72,-62
-66,-60,-62
-66,-72,-83
-66,-60,-62
-66,-60,-61
-59,-72,-83
-66,-72,-60
-66,-72,-83
-66,-72,-83
-59,-60,-60
-58,-72,-62
-58,-72,-62
-59,-60,-82
-59,-60,-60
-59,-60,-62
-66,-72,-62
-58,-60,-62
-58,-72,-61
-58,-60,-83
-66,-60,-62
-66,-60,-61
-66,-72,-83
-66,-60,-61
-66,-60,-61
-59,-60,-60
-58,-60,-61
-59,-60,-84
-66,-60,-62
-58,-60,-82
-66,-72,-82
-66,-60,-62
-66,-60,-61
-66,-72,-60
-66,-60,-61
-59,-72,-83
-59,-60,-60
-58,-60,-60
-59,-72,-80
-58,-60,-62
-58,-60,-80
-66,-60,-83
-66,-60,-83
-59,-60,-62
-66,-60,-61
-66,-59,-60
-59,-60,-60
-59,-60,-80
-59,-60,-79
-66,-60,-60
-58,-60,-60
-57,-63,-72
-67,-70,-61
