0,-12.5,12.5
-83,-78,-69
-74,-69,-70
-78,-78,-83
-74,-84,-83
-73,-84,-78
-85,-84,-70
-85,-77,-70
-78,-77,-78
-74,-68,-83
-74,-77,-70
-85,-68,-78
-77,-77,-70
-78,-77,-83
-78,-77,-84
-85,-84,-78
-85,-77,-83
-74,-69,-83
-78,-84,-70
-74,-84,-78
-85,-77,-70
-78,-68,-70
-74,-85,-84
-74,-84,-70
-84,-77,-84
-85,-69,-70
-78,-69,-84
-85,-68,-83
-84,-84,-83
-73,-84,-83
-74,-77,-78
-78,-77,-70
-85,-84,-70
-78,-69,-70
-77,-68,-83
-81,-69,-78
-73,-77,-79
-86,-84,-78
-74,-84,-70
-74,-84,-70
-85,-77,-83
-85,-78,-83
-74,-69,-83
-78,-69,-70
-78,-69,-78
-78,-78,-78
-85,-69,-70
-86,-84,-78
-74,-78,-70
-78,-78,-70
-74,-68,-70
-78,-84,-78
-84,-78,-78
-78,-77,-78
-85,-77,-83
-78,-77,-84
-78,-77,-70
-74,-77,-70
-74,-78,-70
-74,-84,-78
-85,-84,-70
-84,-84,-78
-74,-78,-78
-85,-69,-70
-74,-69,-82
-83,-69,-78
-81,-78,-70
-77,-85,-70
-83,-85,-69
-84,-78,-80
-84,-69,-82
