0,12.5,-12.5
-50,-60,-51
-50,-50,-51
-50,-59,-51
-51,-62,-51
-50,-63,-51
-50,-60,-52
-51,-59,-52
-50,-50,-54
-57,-60,-51
-49,-61,-51
-57,-51,-51
-50,-61,-54
-58,-60,-54
-58,-60,-54
-51,-61,-51
-50,-59,-52
-50,-50,-54
-50,-60,-55
-52,-61,-54
-50,-60,-51
-52,-60,-51
-50,-61,-51
-57,-50,-51
-52,-50,-54
-59,-50,-52
-50,-59,-52
-50,-60,-51
-59,-59,-55
-59,-50,-52
-52,-50,-52
-50,-59,-52
-51,-59,-51
-51,-50,-51
-51,-60,-52
-50,-51,-55
-59,-60,-52
-51,-60,-53
-59,-52,-54
-50,-60,-55
-59,-51,-53
-51,-60,-51
-52,-60,-51
-52,-60,-54
-50,-60,-50
-52,-60,-54
-52,-51,-54
-53,-50,-51
-58,-50,-51
-50,-61,-51
-52,-61,-51
-58,-60,-51
-59,-60,-54
-50,-52,-54
-49,-53,-54
-50,-59,-52
-58,-59,-54
-58,-59,-53
-57,-60,-53
-49,-59,-54
-50,-60,-54
-58,-59,-53
-50,-60,-53
-58,-59,-53
-57,-53,-53
-58,-53,-53
-49,-60,-54
-50,-59,-54
-50,-52,-54
-50,-60,-53
-49,-53,-54
