0,12.5,-12.5
-54,-68,-60
-63,-58,-56
-63,-58,-59
-54,-67,-59
-55,-60,-57
-65,-53,-57
-65,-59,-57
-51,-52,-62
-51,-68,-62
-51,-58,-62
-51,-67,-62
-52,-53,-62
-54,-58,-62
-54,-67,-62
-54,-66,-59
-65,-58,-62
-54,-68,-57
-51,-68,-59
-54,-59,-59
-64,-67,-57
-64,-59,-62
-65,-67,-62
-65,-58,-62
-51,-58,-59
-64,-58,-57
-64,-58,-59
-54,-52,-62
-65,-57,-57
-54,-52,-57
-52,-52,-57
-65,-51,-65
-54,-58,-62
-65,-52,-62
-51,-59,-57
-64,-68,-62
-64,-59,-62
-64,-68,-58
-64,-68,-60
-65,-52,-56
-54,-60,-62
-65,-68,-62
-54,-53,-62
-54,-53,-57
-54,-53,-62
-52,-53,-59
-52,-53,-62
-65,-53,-58
-54,-59,-60
-52,-59,-61
-52,-67,-59
-64,-68,-60
-63,-52,-57
-64,-68,-60
-52,-68,-61
-54,-53,-58
-54,-54,-58
-63,-53,-60
-63,-68,-59
-63,-68,-57
-52,-68,-59
-54,-68,-60
-52,-68,-62
-52,-68,-60
-52,-54,-60
-52,-53,-60
-55,-69,-58
-55,-53,-62
-63,-53,-59
-54,-58,-58
-50,-66,-62
