0,12.5,-12.5
-62,-52,-60
-61,-52,-60
-61,-53,-60
-68,-51,-52
-62,-51,-60
-61,-53,-60
-61,-53,-54
-65,-56,-60
-66,-53,-60
-60,-51,-54
-60,-51,-54
-60,-51,-54
-59,-51,-54
-59,-55,-54
-59,-53,-52
-60,-53,-54
-62,-51,-60
-60,-51,-54
-63,-56,-60
-78,-56,-52
-61,-52,-51
-60,-52,-52
-63,-56,-54
-61,-56,-54
-60,-51,-52
-60,-56,-52
-60,-53,-60
-71,-52,-53
-59,-56,-52
-60,-56,-52
-69,-52,-60
-60,-56,-52
-72,-52,-51
-60,-52,-51
-68,-52,-54
-62,-53,-51
-66,-55,-60
-66,-53,-60
-60,-56,-54
-68,-53,-60
-62,-52,-52
-77,-53,-52
-78,-52,-54
-61,-52,-60
-61,-55,-60
-60,-56,-60
-61,-53,-52
-83,-53,-52
-62,-56,-54
-60,-56,-60
-62,-56,-52
-60,-53,-60
-59,-52,-54
-68,-52,-53
-60,-55,-52
-60,-52,-52
-60,-52,-60
-60,-53,-54
-61,-56,-52
-72,-56,-60
-72,-54,-60
-62,-53,-54
-84,-53,-54
-72,-53,-54
-60,-53,-60
-72,-53,-60
-60,-53,-60
-70,-53,-52
-64,-54,-52
-62,-56,-60
