0,-12.5,12.5
-70,-62,-73
-72,-63,-73
-72,-72,-74
-71,-62,-73
-72,-64,-74
-73,-72,-73
-71,-62,-72
-72,-72,-73
-72,-72,-73
-73,-62,-74
-71,-64,-73
-73,-62,-74
-73,-72,-73
-73,-64,-72
-72,-72,-74
-72,-72,-73
-72,-72,-73
-73,-72,-73
-73,-64,-74
-73,-72,-72
-74,-64,-74
-73,-72,-74
-73,-63,-74
-73,-63,-74
-71,-63,-73
-71,-72,-74
-72,-62,-73
-71,-63,-73
-71,-64,-74
-72,-72,-73
-71,-63,-73
-73,-63,-73
-72,-72,-73
-71,-72,-73
-71,-72,-73
-71,-62,-74
-73,-62,-74
-71,-62,-73
-72,-72,-73
-73,-63,-73
-73,-63,-72
-71,-72,-73
-72,-62,-73
-72,-62,-73
-72,-72,-73
-72,-63,-73
-73,-72,-74
-71,-63,-73
-71,-62,-74
-73,-63,-73
-73,-72,-73
-73,-62,-73
-72,-63,-73
-73,-72,-73
-71,-63,-73
-72,-72,-73
-71,-62,-73
-71,-63,-72
-71,-62,-72
-72,-62,-73
-71,-62,-73
-71,-72,-73
-72,-72,-74
-72,-72,-74
-73,-72,-73
-73,-72,-74
-72,-72,-73
-71,-62,-72
-73,-62,-72
-73,-63,-74
