0,-12.5,12.5
-72,-77,-65
-75,-60,-62
-75,-60,-62
-76,-60,-81
-75,-60,-61
-75,-60,-75
-81,-69,-80
-80,-69,-80
-82,-60,-61
-79,-66,-61
-81,-60,-79
-75,-66,-76
-81,-69,-74
-77,-69,-62
-80,-67,-61
-76,-69,-79
-79,-69,-61
-80,-60,-61
-78,-66,-62
-81,-60,-73
-84,-69,-61
-74,-60,-61
-85,-60,-61
-75,-60,-80
-75,-69,-83
-84,-66,-62
-83,-70,-61
-74,-69,-82
-76,-60,-75
-75,-66,-80
-75,-69,-81
-74,-70,-81
-79,-69,-61
-75,-69,-61
-82,-60,-82
-82,-60,-76
-75,-70,-81
-81,-60,-81
-81,-69,-74
-82,-66,-82
-74,-69,-80
-85,-60,-81
-84,-66,-81
-77,-66,-61
-80,-69,-73
-81,-67,-73
-80,-69,-61
-81,-69,-61
-75,-66,-61
-82,-60,-62
-76,-69,-80
-81,-60,-82
-76,-67,-74
-80,-69,-79
-77,-69,-81
-76,-66,-74
-78,-66,-82
-78,-60,-84
-83,-69,-74
-79,-60,-74
-83,-70,-74
-81,-69,-62
-83,-60,-61
-80,-70,-73
-83,-60,-62
-74,-60,-62
-82,-66,-73
-78,-60,-74
-86,-69,-74
-82,-60,-61
