0,-12.5,12.5
-74,-77,-66
-74,-76,-66
-68,-71,-86
-88,-78,-86
-86,-71,-85
-69,-78,-85
-74,-71,-66
-69,-71,-66
-86,-76,-66
-87,-79,-88
-87,-71,-66
-87,-79,-86
-86,-78,-66
-87,-77,-89
-86,-71,-66
-86,-78,-67
-86,-71,-66
-74,-77,-89
-74,-76,-66
-86,-76,-67
-74,-71,-66
-74,-78,-66
-69,-76,-67
-68,-78,-66
-69,-79,-66
-74,-71,-66
-87,-76,-66
-74,-76,-67
-69,-78,-86
-69,-78,-89
-87,-79,-66
-86,-79,-67
-86,-78,-86
-86,-71,-66
-69,-71,-66
-87,-78,-66
-87,-77,-88
-69,-79,-86
-68,-78,-88
-69,-71,-89
-68,-71,-66
-87,-71,-66
-74,-71,-66
-74,-71,-87
-86,-71,-67
-69,-71,-66
-74,-79,-68
-74,-77,-67
-86,-71,-66
-74,-79,-67
-86,-71,-67
-73,-77,-66
-74,-77,-88
-69,-71,-66
-69,-71,-66
-86,-71,-67
-87,-78,-67
-74,-78,-66
-74,-79,-66
-74,-71,-86
-69,-79,-67
-86,-76,-66
-68,-78,-67
-74,-71,-66
-87,-78,-66
-69,-78,-67
-86,-77,-85
-73,-71,-66
-87,-71,-67
-74,-78,-67
