0,12.5,-12.5
-54,-63,-58
-63,-64,-58
-63,-56,-58
-54,-55,-68
-54,-54,-68
-64,-65,-68
-59,-66,-68
-61,-65,-57
-61,-62,-59
-54,-64,-58
-54,-62,-58
-57,-62,-58
-54,-54,-67
-54,-64,-67
-54,-62,-66
-62,-64,-58
-62,-62,-66
-57,-65,-58
-61,-62,-66
-57,-54,-66
-54,-54,-66
-62,-64,-66
-57,-54,-59
-57,-62,-66
-54,-65,-57
-62,-54,-58
-54,-62,-59
-54,-54,-58
-62,-65,-58
-54,-65,-58
-54,-54,-66
-54,-54,-58
-61,-64,-58
-62,-62,-59
-61,-65,-59
-57,-64,-58
-57,-62,-67
-54,-63,-66
-54,-64,-66
-56,-54,-66
-57,-62,-66
-54,-64,-57
-54,-64,-57
-54,-64,-66
-54,-62,-67
-54,-63,-57
-57,-62,-59
-54,-54,-66
-54,-54,-66
-56,-64,-57
-54,-64,-58
-62,-62,-58
-59,-67,-58
-58,-57,-58
-61,-57,-67
-57,-65,-58
-56,-60,-57
-64,-62,-59
-56,-61,-72
-58,-62,-60
-62,-56,-60
-58,-60,-57
-62,-65,-57
-60,-56,-56
-60,-64,-57
-61,-64,-58
-54,-56,-57
-57,-56,-58
-61,-56,-57
-57,-65,-58
