0,12.5,-12.5
-56,-55,-48
-54,-55,-56
-57,-61,-46
-54,-62,-48
-57,-61,-55
-54,-62,-46
-66,-54,-46
-57,-54,-55
-66,-62,-54
-57,-55,-48
-54,-62,-55
-54,-55,-46
-54,-55,-46
-66,-55,-48
-66,-55,-54
-56,-61,-48
-54,-55,-54
-66,-54,-55
-57,-54,-54
-56,-61,-48
-57,-56,-55
-57,-61,-46
-57,-54,-48
-57,-56,-55
-59,-62,-46
-54,-54,-48
-53,-54,-48
-59,-54,-46
-66,-54,-46
-66,-56,-48
-59,-56,-48
-54,-55,-55
-66,-54,-55
-59,-54,-55
-59,-55,-48
-53,-55,-46
-66,-62,-48
-54,-54,-48
-66,-55,-55
-59,-55,-48
-66,-55,-48
-59,-55,-55
-54,-54,-48
-66,-55,-46
-54,-61,-55
-59,-54,-55
-66,-61,-55
-59,-55,-55
-54,-62,-48
-54,-55,-46
-59,-61,-55
-66,-55,-48
-67,-54,-55
-54,-54,-46
-54,-56,-46
-59,-54,-55
-67,-54,-46
-66,-54,-48
-59,-61,-46
-53,-62,-48
-66,-62,-55
-59,-54,-46
-67,-54,-46
-67,-54,-48
-58,-61,-55
-53,-56,-55
-67,-54,-55
-67,-62,-55
-53,-56,-46
-58,-54,-55
