0,-12.5,12.5
-78,-68,-69
-68,-76,-65
-67,-75,-68
-67,-76,-65
-68,-68,-69
-79,-67,-65
-67,-68,-65
-67,-78,-68
-68,-78,-65
-79,-78,-65
-68,-68,-65
-68,-75,-65
-68,-75,-68
-78,-78,-68
-78,-76,-65
-69,-79,-68
-78,-75,-65
-78,-68,-68
-68,-78,-68
-68,-75,-66
-78,-76,-65
-67,-75,-68
-67,-68,-65
-78,-74,-66
-68,-75,-65
-67,-78,-68
-68,-79,-68
-78,-76,-65
-68,-76,-68
-67,-80,-65
-67,-75,-66
-67,-68,-65
-69,-76,-65
-69,-80,-65
-68,-79,-65
-78,-79,-68
-79,-76,-65
-78,-78,-65
-68,-78,-65
-68,-78,-65
-69,-76,-65
-79,-75,-68
-67,-79,-68
-69,-68,-68
-78,-78,-69
-78,-68,-66
-68,-78,-65
-78,-68,-69
-69,-75,-68
-67,-79,-65
-78,-68,-65
-78,-75,-65
-78,-80,-68
-68,-76,-66
-78,-79,-68
-68,-77,-68
-67,-76,-66
-78,-79,-65
-78,-79,-66
-78,-76,-68
-78,-68,-66
-78,-80,-65
-78,-68,-69
-78,-79,-68
-78,-79,-65
-68,-68,-65
-78,-80,-68
-67,-76,-68
-68,-79,-68
-79,-68,-66
