0,-12.5,12.5
-74,-72,-78
-75,-72,-81
-74,-69,-80
-74,-69,-80
-72,-72,-67
-72,-72,-80
-75,-72,-67
-75,-66,-81
-74,-69,-80
-72,-68,-80
-74,-72,-80
-72,-69,-80
-72,-66,-67
-72,-69,-80
-75,-66,-81
-75,-72,-80
-74,-72,-81
-72,-72,-79
-72,-68,-80
-72,-69,-82
-75,-69,-83
-75,-68,-78
-72,-68,-82
-73,-69,-80
-75,-66,-80
-76,-74,-66
-75,-69,-68
-74,-67,-67
-73,-72,-89
-72,-69,-78
-72,-72,-67
-72,-72,-67
-74,-69,-82
-77,-69,-80
-74,-69,-80
-76,-72,-82
-76,-66,-80
-73,-66,-78
-72,-70,-79
-73,-66,-84
-72,-66,-80
-72,-68,-84
-76,-72,-67
-76,-68,-67
-76,-72,-79
-76,-66,-67
-75,-68,-67
-72,-68,-79
-77,-68,-79
-72,-68,-79
-76,-73,-66
-76,-72,-78
-73,-68,-78
-75,-69,-78
-73,-66,-84
-73,-72,-78
-74,-72,-84
-72,-72,-83
-72,-72,-78
-72,-68,-78
-72,-68,-78
-72,-72,-79
-76,-66,-83
-74,-69,-67
-72,-69,-79
-76,-69,-80
-72,-69,-82
-72,-69,-78
-72,-66,-67
-76,-73,-80
