0,12.5,-12.5
-54,-55,-54
-61,-54,-54
-61,-55,-55
-55,-55,-55
-61,-55,-58
-54,-55,-54
-62,-54,-58
-61,-56,-54
-55,-55,-58
-61,-54,-58
-61,-54,-54
-54,-60,-58
-61,-54,-58
-54,-54,-54
-54,-60,-54
-61,-55,-58
-54,-54,-58
-55,-60,-54
-55,-55,-54
-55,-60,-58
-55,-60,-58
-61,-60,-58
-55,-55,-58
-55,-55,-54
-54,-55,-58
-55,-55,-58
-61,-55,-54
-61,-55,-58
-55,-54,-54
-54,-60,-54
-54,-60,-54
-61,-54,-54
-55,-54,-58
-55,-60,-54
-61,-60,-54
-54,-60,-58
-54,-54,-58
-54,-55,-58
-54,-55,-58
-54,-54,-58
-61,-55,-58
-55,-54,-59
-54,-55,-58
-61,-54,-58
-54,-60,-54
-61,-54,-54
-54,-54,-54
-61,-54,-54
-61,-54,-58
-61,-54,-54
-61,-54,-58
-61,-55,-54
-55,-54,-60
-54,-55,-54
-61,-54,-58
-54,-60,-58
-54,-54,-58
-55,-60,-54
-54,-60,-58
-61,-55,-54
-55,-55,-58
-55,-60,-58
-54,-60,-54
-54,-55,-54
-54,-60,-59
-55,-60,-54
-55,-60,-54
-55,-54,-54
-61,-54,-58
-54,-54,-58
