0,-12.5,12.5
-79,-74,-68
-65,-74,-68
-66,-75,-77
-78,-73,-68
-66,-73,-75
-78,-73,-76
-79,-63,-78
-80,-63,-75
-66,-74,-75
-69,-63,-73
-66,-63,-68
-68,-63,-68
-66,-63,-76
-66,-75,-75
-78,-75,-75
-68,-63,-76
-79,-63,-68
-68,-63,-68
-80,-73,-68
-68,-75,-76
-66,-63,-68
-66,-75,-76
-66,-73,-75
-66,-72,-75
-68,-63,-75
-78,-72,-77
-68,-63,-77
-68,-75,-75
-68,-63,-76
-66,-75,-72
-66,-72,-77
-80,-75,-75
-66,-63,-68
-68,-72,-68
-80,-63,-68
-80,-75,-76
-68,-75,-68
-66,-75,-68
-66,-63,-75
-66,-72,-77
-66,-75,-76
-66,-75,-68
-68,-74,-68
-80,-72,-75
-66,-72,-76
-80,-72,-68
-68,-73,-68
-68,-72,-68
-79,-75,-75
-66,-75,-76
-66,-75,-76
-68,-75,-68
-68,-63,-76
-66,-75,-76
-78,-72,-75
-78,-63,-68
-66,-63,-75
-78,-75,-74
-66,-73,-74
-68,-63,-75
-78,-72,-68
-66,-75,-74
-66,-75,-68
-66,-63,-68
-68,-75,-68
-68,-63,-75
-68,-73,-74
-66,-73,-68
-68,-75,-76
-78,-75,-68
