0,12.5,-12.5
-71,-60,-68
-62,-77,-74
-64,-77,-67
-76,-61,-67
-62,-61,-67
-62,-77,-74
-62,-72,-66
-64,-77,-66
-64,-77,-67
-76,-61,-67
-77,-61,-74
-76,-61,-67
-62,-61,-74
-64,-61,-66
-62,-61,-74
-64,-61,-66
-64,-72,-66
-64,-77,-67
-64,-72,-67
-77,-77,-66
-76,-77,-74
-64,-77,-66
-64,-72,-74
-62,-77,-67
-76,-72,-66
-76,-72,-66
-76,-77,-67
-76,-72,-67
-62,-77,-74
-62,-77,-66
-64,-72,-74
-62,-72,-74
-62,-72,-66
-76,-72,-66
-62,-61,-67
-64,-77,-73
-76,-72,-66
-64,-72,-65
-62,-77,-65
-77,-72,-66
-77,-72,-66
-62,-72,-67
-62,-78,-68
-64,-61,-67
-78,-72,-73
-77,-72,-66
-76,-77,-66
-77,-61,-74
-64,-78,-67
-77,-60,-74
-77,-61,-66
-62,-77,-73
-77,-61,-66
-62,-76,-73
-77,-61,-73
-77,-77,-73
-62,-61,-66
-76,-60,-67
-76,-77,-74
-64,-77,-66
-77,-61,-67
-62,-77,-67
-64,-60,-67
-64,-72,-67
-64,-77,-66
-76,-61,-67
-64,-61,-67
-64,-72,-66
-76,-77,-67
-76,-77,-66
