0,12.5,-12.5
-58,-52,-65
-54,-53,-54
-54,-64,-53
-58,-64,-54
-54,-52,-65
-54,-62,-52
-54,-54,-51
-58,-54,-71
-53,-54,-50
-51,-52,-59
-53,-52,-53
-57,-63,-58
-58,-62,-66
-54,-52,-66
-58,-51,-57
-58,-62,-51
-54,-62,-51
-54,-62,-66
-59,-52,-51
-59,-62,-66
-54,-51,-67
-54,-52,-51
-54,-62,-53
-54,-54,-52
-54,-54,-63
-54,-54,-53
-59,-63,-59
-54,-54,-51
-57,-63,-59
-54,-64,-71
-57,-52,-58
-53,-64,-72
-58,-64,-58
-55,-54,-53
-54,-53,-59
-54,-53,-51
-54,-53,-66
-54,-53,-73
-58,-66,-64
-54,-53,-64
-54,-54,-59
-59,-66,-59
-53,-66,-60
-59,-63,-54
-54,-53,-53
-54,-64,-53
-59,-63,-56
-60,-63,-53
-60,-54,-53
-54,-63,-56
-60,-52,-65
-54,-54,-56
-60,-52,-56
-60,-52,-65
-60,-63,-56
-60,-64,-65
-54,-64,-65
-54,-54,-65
-54,-52,-65
-60,-52,-65
-60,-54,-65
-54,-53,-53
-59,-54,-56
-54,-54,-56
-54,-53,-66
-54,-64,-65
-54,-65,-66
-59,-64,-52
-54,-53,-56
-54,-64,-59
